dExpParam,dMutationStrength,dFracKilled,dMetabolicCost,gtime,tbirth,nest_id,neststock,mom_id,num_steal,num_sucsteal,num_forage,num_sucforage,num_rentry,num_sucrentry,num_raid,num_sucraid,num_actions,int,slope,offspring,neutral_gene,popavg_dist,cue0,cue1,cue2,cue3,cue4
0.01,0.01,0.4,40,624.417,601.198,782,-0.0253509,781,0,0,11,11,10,4,0,0,0,0.0102493,1.00938,0,0.238232,0.000184435,85.4295,73.6298,24.0649,68.9628,94.3604,
0.01,0.01,0.4,40,624.417,600.126,781,-0.65247,778,3,1,11,8,9,3,1,1,0,-0.00950182,1.00744,3,0.241889,0.000195232,85.4265,73.6262,24.0589,68.9593,94.3559,
0.01,0.01,0.4,40,624.417,602.267,783,-0.0157891,781,0,0,12,12,9,4,0,0,0,-0.000109566,0.989376,1,0.232607,0.00020184,85.4243,73.6254,24.0487,68.9529,94.3649,
0.01,0.01,0.4,40,624.417,604.159,785,-0.0713635,784,0,0,11,11,10,4,0,0,0,-0.00125333,1.00586,0,0.25166,0.000216751,85.4253,73.6291,24.0515,68.9721,94.3536,
0.01,0.01,0.4,40,624.417,603.413,784,-0.0737255,781,0,0,12,12,9,4,0,0,0,0.0168112,0.995816,2,0.241959,0.000164387,85.4148,73.6301,24.0622,68.9638,94.3617,
0.01,0.01,0.4,40,624.417,605.501,788,-0.0718262,787,0,0,11,11,10,6,2,2,0,0.00780871,0.999945,1,0.214878,0.000175997,85.4537,73.5991,24.0568,68.957,94.3737,
0.01,0.01,0.4,40,624.417,604.196,786,-0.842602,784,1,1,12,11,11,7,1,1,0,-0.0105179,1.00355,0,0.255869,0.00018048,85.4141,73.6401,24.0587,68.9624,94.3648,
0.01,0.01,0.4,40,624.417,604.402,787,-0.852717,783,1,0,12,11,11,7,1,1,0,-0.010888,1.00794,1,0.215946,0.000222312,85.4505,73.6133,24.0523,68.9566,94.3576,
0.01,0.01,0.4,40,624.417,607.988,790,-1.32209,789,5,3,11,6,8,2,10,2,0,0.0192543,0.992004,1,0.219849,0.000179799,85.4277,73.6011,24.0502,68.9519,94.3588,
0.01,0.01,0.4,40,624.417,607.156,789,-0.237544,788,6,2,11,5,8,2,2,1,0,-0.00849461,0.994205,2,0.22372,0.000194109,85.4479,73.6051,24.0522,68.9526,94.3704,
0.01,0.01,0.4,40,624.417,609.112,791,-0.934692,790,7,4,10,3,8,1,6,2,0,-0.00847638,1.01105,2,0.221295,0.00014672,85.4275,73.5928,24.0738,68.9457,94.3557,
0.01,0.01,0.4,40,624.417,609.112,792,-0.719261,791,6,3,8,2,7,1,7,6,0,-0.0160894,1.00692,1,0.240635,0.000124723,85.4287,73.5908,24.0861,68.9414,94.3622,
0.01,0.01,0.4,40,624.417,609.782,793,-0.895878,789,4,3,10,6,8,0,4,1,0,-0.0016561,0.986054,0,0.200213,0.000209013,85.4348,73.6253,24.053,68.9483,94.3706,
0.01,0.01,0.4,40,624.417,612.546,796,-0.29033,795,4,3,11,7,8,3,2,2,0,0.0029828,0.984528,0,0.212294,0.000134914,85.4358,73.5881,24.0786,68.9453,94.3632,
0.01,0.01,0.4,40,624.417,612.062,795,-0.843425,791,3,3,13,10,10,7,2,1,0,-0.0136802,0.99193,1,0.235163,0.000125491,85.4295,73.5812,24.0686,68.9543,94.3575,
0.01,0.01,0.4,40,624.417,611.826,794,-0.741755,792,4,1,9,5,6,1,8,6,0,-0.00197079,1.00695,3,0.230666,7.2818e-05,85.4274,73.5714,24.082,68.9512,94.3718,
0.01,0.01,0.4,40,624.417,613.722,798,-1.30709,794,5,3,11,6,8,0,2,0,0,-0.00203354,0.991376,0,0.233918,5.25073e-05,85.4305,73.5601,24.083,68.9644,94.373,
0.01,0.01,0.4,40,624.417,612.911,797,-1.287,794,4,2,11,7,8,1,3,1,0,0.0173399,0.982206,0,0.227078,0.000100943,85.4235,73.5786,24.0719,68.9584,94.3584,
0.01,0.01,0.4,40,624.417,615.513,799,-1.31173,794,4,0,11,7,8,4,6,4,0,0.00289255,1.00185,3,0.240666,5.45197e-05,85.4234,73.5681,24.0822,68.9504,94.3778,
0.01,0.01,0.4,40,624.417,616.134,800,-0.304726,799,6,2,11,5,8,2,4,1,0,-0.00658369,1.02011,1,0.227762,8.06796e-05,85.4213,73.552,24.0778,68.9532,94.3677,
0.01,0.01,0.4,40,624.417,616.931,801,-0.897979,799,6,1,11,5,7,1,6,2,0,-0.0109039,1.01739,1,0.249446,8.8617e-05,85.4389,73.5696,24.1084,68.9587,94.3891,
0.01,0.01,0.4,40,624.417,617.512,802,-0.860439,801,5,2,11,6,7,0,4,1,0,-0.00844921,0.984728,1,0.230635,3.63577e-05,85.4149,73.5701,24.1039,68.968,94.3761,
0.01,0.01,0.4,40,624.417,617.56,803,-0.0630362,799,2,1,12,10,9,4,3,0,0,0.00509998,1.00096,0,0.240644,8.06088e-05,85.4325,73.5626,24.0745,68.9592,94.3657,
0.01,0.01,0.4,40,624.417,618.832,804,-0.612858,800,3,0,11,8,9,2,1,0,0,0.0263499,1.00102,1,0.231398,0.000110112,85.4206,73.5468,24.0841,68.9537,94.345,
0.01,0.01,0.4,40,624.417,619.893,805,-0.870282,802,1,0,13,12,10,6,0,0,0,0.00832124,1.0037,1,0.232837,8.62118e-05,85.4062,73.5805,24.1029,68.9777,94.368,
0.01,0.01,0.4,40,644.538,621.549,808,-1.08106,804,2,2,12,10,9,3,2,0,0,0.00488574,0.989887,0,0.231122,0.000176882,85.4121,73.5669,24.0868,68.9472,94.3602,
0.01,0.01,0.4,40,644.538,621.399,807,-0.858145,806,2,0,13,11,10,8,3,2,0,0.000310835,1.00037,1,0.247211,0.000114626,85.4096,73.5727,24.0991,68.9763,94.3776,
0.01,0.01,0.4,40,644.538,621.058,806,-0.667662,805,0,0,11,11,9,2,1,0,0,-0.00583217,1.00335,1,0.242894,0.000115274,85.4129,73.5665,24.1042,68.9791,94.3911,
0.01,0.01,0.4,40,644.538,623.607,810,-0.319681,809,4,3,10,6,9,3,4,2,0,-0.0179503,1.00626,0,0.236708,0.000123676,85.419,73.5583,24.0823,68.958,94.383,
0.01,0.01,0.4,40,644.538,623.345,809,-0.495703,807,5,2,10,5,7,2,6,4,0,0.00459504,1.00596,3,0.252829,0.000120421,85.417,73.5566,24.0882,68.9573,94.3822,
0.01,0.01,0.4,40,644.538,625.487,812,-0.499389,811,7,5,10,3,7,0,3,2,0,-0.00228819,1.01405,0,0.269117,0.00015536,85.4226,73.5478,24.0825,68.9454,94.3756,
0.01,0.01,0.4,40,644.538,626.298,814,-0.921213,811,3,2,9,6,9,3,5,4,0,0.00227936,0.997904,2,0.24711,0.000176789,85.4232,73.5559,24.082,68.9219,94.3851,
0.01,0.01,0.4,40,644.538,625.031,811,-0.883329,809,2,1,10,8,8,1,5,2,0,0.00728536,0.997445,2,0.26175,0.000145965,85.4211,73.5552,24.0833,68.9478,94.3882,
0.01,0.01,0.4,40,644.538,626.131,813,-0.244252,809,5,2,11,6,8,2,4,1,0,0.0213856,0.993945,1,0.242833,0.000138951,85.4175,73.5667,24.0822,68.9543,94.3828,
0.01,0.01,0.4,40,644.538,629.367,816,-0.466292,814,2,0,12,10,10,5,2,0,0,-0.00580867,0.998639,1,0.243767,0.00020382,85.4227,73.5589,24.0753,68.9231,94.4009,
0.01,0.01,0.4,40,644.538,629.351,815,-0.843276,814,5,2,10,5,8,3,6,4,0,0.00444428,0.999081,0,0.241757,0.000161323,85.4325,73.5505,24.109,68.9313,94.3877,
0.01,0.01,0.4,40,644.538,630.158,818,-0.663512,816,4,1,12,8,8,3,2,1,0,0.00209042,0.995617,1,0.226273,0.000213735,85.4206,73.5646,24.0821,68.9187,94.4041,
0.01,0.01,0.4,40,644.538,630.255,819,-1.31714,818,6,5,11,5,8,2,3,2,0,-0.0156302,0.976575,0,0.229475,0.000193922,85.4106,73.57,24.073,68.9355,94.3827,
0.01,0.01,0.4,40,644.538,629.779,817,-1.08638,813,2,1,12,10,9,4,4,1,0,-0.0046411,0.999232,1,0.256296,0.000146,85.4146,73.5708,24.0847,68.9625,94.3915,
0.01,0.01,0.4,40,644.538,633.229,821,-0.46499,820,3,3,11,8,6,4,9,6,0,0.00538634,0.985834,1,0.241545,8.58444e-05,85.4186,73.5597,24.0979,68.972,94.3825,
0.01,0.01,0.4,40,644.538,633.036,820,-0.699147,817,3,2,10,7,10,5,6,3,0,0.0255768,1.00755,2,0.231043,0.00011902,85.4174,73.5557,24.0938,68.9689,94.3978,
0.01,0.01,0.4,40,644.538,633.55,822,-0.869313,821,4,0,10,6,8,0,2,1,0,-0.00690787,0.9998,0,0.250072,0.000125529,85.4216,73.5564,24.0793,68.9697,94.3936,
0.01,0.01,0.4,40,644.538,633.845,823,-0.237883,820,4,1,11,7,8,3,4,2,0,0.00490428,1.00277,2,0.216353,0.000130065,85.4232,73.566,24.0901,68.9615,94.3981,
0.01,0.01,0.4,40,644.538,635.037,824,-0.467785,823,6,5,12,6,10,5,2,0,0,-0.0092146,0.989279,0,0.208159,0.00011525,85.4255,73.5675,24.084,68.9769,94.3979,
0.01,0.01,0.4,40,644.538,636.348,825,-1.05578,823,3,2,11,8,10,3,1,0,0,0.0231806,0.991468,1,0.224598,8.30276e-05,85.4419,73.5548,24.0888,68.9636,94.3862,
0.01,0.01,0.4,40,644.538,637.051,826,-1.05894,825,3,1,12,9,9,4,2,1,0,0.00760915,1.0003,2,0.229202,0.000101519,85.4423,73.5483,24.093,68.9649,94.3985,
0.01,0.01,0.4,40,644.538,637.146,827,-0.539418,826,1,0,9,8,8,0,3,2,0,-0.00252909,1.00892,1,0.231508,0.000145999,85.4341,73.5427,24.0929,68.9445,94.395,
0.01,0.01,0.4,40,644.538,638.121,828,-0.685553,826,0,0,12,12,8,2,0,0,0,-0.00861902,1.01057,1,0.248235,4.99275e-05,85.4601,73.552,24.0967,68.9758,94.3963,
0.01,0.01,0.4,40,644.538,639.011,829,-0.468331,827,0,0,13,13,9,5,1,0,0,-0.0117463,1.00066,0,0.230086,0.000149041,85.4466,73.5477,24.0864,68.9207,94.3843,
0.01,0.01,0.4,40,644.538,640.8,832,-1.0205,831,1,0,12,11,9,3,0,0,0,-0.0152231,1.00159,0,0.244027,6.72882e-05,85.4586,73.5578,24.089,69.0073,94.3947,
0.01,0.01,0.4,40,664.645,640.692,831,-0.0383632,830,1,0,12,11,9,4,1,0,0,-0.00135196,0.984758,1,0.242715,0.000256729,85.4545,73.5611,24.0945,69.0015,94.3879,
0.01,0.01,0.4,40,664.645,640.647,830,-0.669102,828,0,0,12,12,8,3,1,1,0,0.000385501,1.01293,2,0.246319,0.000210551,85.4555,73.55,24.0935,68.982,94.3864,
0.01,0.01,0.4,40,664.645,641.652,833,-1.18859,830,5,3,14,9,10,9,2,2,0,0.0162469,0.97956,4,0.246958,0.000235868,85.4599,73.5637,24.0986,68.9819,94.376,
0.01,0.01,0.4,40,664.645,643.709,834,-0.0445093,833,6,4,12,6,9,4,3,0,0,0.00766065,1.00523,0,0.249079,0.000246038,85.4693,73.5644,24.0932,68.978,94.3697,
0.01,0.01,0.4,40,664.645,645.299,837,-1.16044,833,6,5,9,3,7,0,7,4,0,0.00350261,0.99743,0,0.240657,0.00024663,85.4563,73.5776,24.0899,68.9846,94.3841,
0.01,0.01,0.4,40,664.645,645.111,836,-1.25833,833,3,1,10,7,9,4,7,4,0,0.0165788,0.991151,2,0.23707,0.000199475,85.457,73.5567,24.091,68.9711,94.3839,
0.01,0.01,0.4,40,664.645,645.986,838,-0.124339,836,4,3,9,5,7,2,5,5,0,0.0184332,1.00629,0,0.235531,0.000228852,85.4676,73.5662,24.0819,68.9733,94.3911,
0.01,0.01,0.4,40,664.645,644.097,835,-0.560923,833,2,2,9,7,8,2,5,4,0,0.0202297,0.994583,0,0.24079,0.00023478,85.4622,73.5594,24.0981,68.9829,94.3816,
0.01,0.01,0.4,40,664.645,647.436,839,-0.322635,836,5,3,11,6,8,1,0,0,0,0.00811835,1.00721,1,0.243749,0.000238437,85.4648,73.5624,24.1066,68.9727,94.3804,
0.01,0.01,0.4,40,664.645,648.011,840,-0.640337,839,4,2,12,8,8,4,4,2,0,-0.0118194,0.994733,1,0.246375,0.000250828,85.4603,73.5747,24.1066,68.9618,94.365,
0.01,0.01,0.4,40,664.645,648.085,843,-0.694646,842,2,1,11,9,9,5,3,3,0,-0.00305314,0.999405,0,0.22913,0.000197421,85.459,73.5504,24.1161,68.9385,94.3729,
0.01,0.01,0.4,40,664.645,648.068,842,-0.916076,841,3,1,11,8,7,3,4,4,0,-0.0153368,1.00428,2,0.245871,0.000211021,85.4528,73.5588,24.1106,68.9517,94.363,
0.01,0.01,0.4,40,664.645,648.025,841,-0.651709,840,5,4,12,7,8,4,6,2,0,-0.0103176,1.00229,2,0.242578,0.000213458,85.473,73.558,24.0855,68.9539,94.3578,
0.01,0.01,0.4,40,664.645,650.754,844,-0.0742955,841,8,3,10,2,6,1,11,4,0,0.00304988,0.994067,1,0.233684,0.000242122,85.4726,73.5463,24.097,68.9587,94.3422,
0.01,0.01,0.4,40,664.645,652.118,845,-1.30244,842,7,5,11,4,8,3,6,3,0,0.00169313,0.989118,0,0.241098,0.000240032,85.4452,73.5688,24.1095,68.9341,94.3458,
0.01,0.01,0.4,40,664.645,652.691,847,-0.307991,846,6,3,10,4,9,1,2,0,0,-0.00298365,1.00038,0,0.244598,0.000212314,85.4771,73.5224,24.1039,68.9532,94.3447,
0.01,0.01,0.4,40,664.645,652.805,848,-1.23561,846,8,2,11,3,8,2,6,2,0,-0.00593987,0.992818,2,0.224305,0.000172599,85.4702,73.5245,24.0914,68.9603,94.3622,
0.01,0.01,0.4,40,664.645,652.275,846,-0.47724,844,3,1,10,7,7,3,10,5,0,-0.0120852,0.989824,2,0.238726,0.000232109,85.4705,73.5296,24.1032,68.9621,94.3399,
0.01,0.01,0.4,40,664.645,655.343,851,-0.0517469,849,3,1,12,9,9,4,1,0,0,-0.0107507,1.00222,2,0.223793,0.000156376,85.4531,73.5232,24.0922,68.9765,94.3719,
0.01,0.01,0.4,40,664.645,654.984,849,-0.282801,848,3,2,10,7,9,2,2,1,0,-0.00692607,1.00119,1,0.226901,0.000165858,85.4703,73.5124,24.0973,68.9739,94.3742,
0.01,0.01,0.4,40,664.645,655.697,852,-1.27782,851,4,1,11,7,8,2,2,2,0,-0.0118013,0.998645,0,0.225753,0.000145646,85.4495,73.5207,24.0928,68.9767,94.3827,
0.01,0.01,0.4,40,664.645,655.027,850,-1.04097,848,4,1,12,8,9,4,3,1,0,-0.0111284,1.01896,1,0.228274,0.000116503,85.4685,73.5192,24.0746,68.9493,94.3662,
0.01,0.01,0.4,40,664.645,656.795,853,-0.677753,851,3,2,12,9,8,3,3,1,0,0.0140576,0.995598,0,0.210577,0.000105895,85.4553,73.5075,24.0656,68.9807,94.3857,
0.01,0.01,0.4,40,664.645,658.29,854,-0.686089,850,3,2,11,8,9,2,4,0,0,-0.00555764,0.9963,1,0.241839,0.000125239,85.4606,73.5149,24.0738,68.9646,94.3624,
0.01,0.01,0.4,40,664.645,658.852,856,-0.689157,855,2,1,12,10,8,2,2,0,0,0.00463584,0.996509,2,0.254786,6.37559e-05,85.4509,73.5099,24.0656,68.927,94.379,
0.01,0.01,0.4,40,664.645,659.212,857,-1.23551,856,3,1,12,9,7,2,2,2,0,0.00795424,1.00725,0,0.258233,5.97051e-05,85.436,73.5021,24.0623,68.9268,94.3915,
0.01,0.01,0.4,40,664.645,658.634,855,-0.310031,854,3,1,11,8,8,3,4,2,0,-0.0119518,0.992598,1,0.258719,7.88961e-05,85.473,73.5174,24.0632,68.9439,94.3787,
0.01,0.01,0.4,40,684.845,662.258,859,-0.486772,858,4,2,10,6,7,2,4,4,0,0.0202797,1.0036,0,0.281675,0.000223074,85.4333,73.4821,24.0614,68.9526,94.381,
0.01,0.01,0.4,40,684.845,663.347,861,-0.225844,858,4,1,12,8,7,3,4,2,0,0.00511581,1.00807,0,0.261749,0.000267499,85.4477,73.5077,24.0484,68.9445,94.3765,
0.01,0.01,0.4,40,684.845,661.244,858,-0.662659,856,4,2,11,7,9,2,2,0,0,0.00957113,1.00485,3,0.272853,0.000244663,85.4446,73.5009,24.0551,68.9439,94.3752,
0.01,0.01,0.4,40,684.845,663.487,862,-0.622464,860,3,0,11,8,9,3,3,1,0,-0.00820204,1.00142,1,0.274144,0.000266333,85.4388,73.5208,24.058,68.933,94.3791,
0.01,0.01,0.4,40,684.845,662.351,860,-0.997324,858,4,2,12,8,9,4,4,1,0,-0.000539161,0.988723,1,0.285239,0.00022932,85.442,73.4993,24.0581,68.9458,94.3805,
0.01,0.01,0.4,40,684.845,666.998,866,-0.0560316,864,0,0,12,12,9,5,1,1,0,-0.00757895,1.00019,0,0.26391,0.000304668,85.455,73.5315,24.0431,68.9256,94.4017,
0.01,0.01,0.4,40,684.845,664.828,863,-0.440161,862,2,0,12,10,10,6,5,1,0,0.0164566,1.0097,1,0.265189,0.000325691,85.454,73.5257,24.0567,68.9192,94.3732,
0.01,0.01,0.4,40,684.845,666.901,865,-0.419398,864,0,0,12,12,10,5,0,0,0,0.00471336,1.02358,0,0.276378,0.000280509,85.4244,73.5176,24.0544,68.9098,94.3785,
0.01,0.01,0.4,40,684.845,666.645,864,-0.861848,863,3,3,11,8,7,0,1,1,0,0.00794455,1.00986,3,0.266095,0.000259603,85.4276,73.5217,24.0535,68.9309,94.38,
0.01,0.01,0.4,40,684.845,667.468,867,-0.423752,864,1,1,13,12,9,6,1,1,0,-0.000900792,0.996145,1,0.255549,0.000245325,85.4253,73.5136,24.0547,68.9399,94.3693,
0.01,0.01,0.4,40,684.845,670.836,870,-1.02644,868,8,3,13,5,8,4,2,1,0,0.0106816,1.00115,1,0.235032,0.000192718,85.443,73.5006,24.0818,68.9339,94.3893,
0.01,0.01,0.4,40,684.845,671.445,872,-0.648445,870,2,0,11,9,9,4,5,2,0,0.0166385,0.998651,0,0.231936,0.000192773,85.4503,73.4926,24.0873,68.9387,94.3783,
0.01,0.01,0.4,40,684.845,670.356,868,-1.3819,867,4,1,13,9,9,5,4,1,0,0.00877782,0.989968,3,0.251941,0.000206459,85.4202,73.5077,24.0715,68.9291,94.3792,
0.01,0.01,0.4,40,684.845,671.283,871,-0.647863,868,3,2,12,9,8,4,2,2,0,0.00129483,0.992855,0,0.260025,0.000235199,85.4303,73.5056,24.0647,68.9234,94.3798,
0.01,0.01,0.4,40,684.845,670.57,869,-0.429236,868,4,1,12,8,10,6,8,1,0,-0.00598772,1.0018,1,0.261142,0.000159089,85.4192,73.5056,24.0888,68.9395,94.3812,
0.01,0.01,0.4,40,684.845,674.387,873,-0.909134,869,5,2,10,5,8,0,2,1,0,-0.014523,0.999486,2,0.248331,0.00013391,85.4132,73.4951,24.0928,68.9353,94.3824,
0.01,0.01,0.4,40,684.845,674.799,874,-0.0721058,873,3,0,10,7,6,2,6,5,0,-0.0106071,0.99652,1,0.246996,0.00010501,85.4092,73.4871,24.1019,68.9373,94.3878,
0.01,0.01,0.4,40,684.845,675.692,877,-0.243929,875,5,2,11,6,8,3,2,2,0,0.00074621,0.99773,0,0.22673,8.73629e-05,85.3923,73.4981,24.0857,68.9425,94.3971,
0.01,0.01,0.4,40,684.845,675.284,875,-0.44653,873,2,2,12,10,10,5,1,0,0,0.00420518,0.99711,2,0.24178,7.3617e-05,85.3842,73.497,24.0954,68.9413,94.3945,
0.01,0.01,0.4,40,684.845,675.613,876,-0.291999,874,3,2,10,7,9,3,8,2,0,-0.00251876,1.00438,1,0.255787,7.72698e-05,85.4072,73.4901,24.1096,68.9386,94.3931,
0.01,0.01,0.4,40,684.845,677.941,878,-1.03124,876,3,2,11,8,10,3,1,0,0,0.00788199,0.997841,2,0.256492,0.000100791,85.4096,73.4874,24.1257,68.9285,94.4003,
0.01,0.01,0.4,40,684.845,679.513,882,-0.406358,879,2,1,12,10,10,5,0,0,0,-0.0091063,0.987801,0,0.241942,0.000109329,85.3914,73.5069,24.1425,68.9183,94.4149,
0.01,0.01,0.4,40,684.845,679.436,881,-0.42283,878,0,0,12,12,10,6,1,1,0,0.00799398,0.992746,0,0.262588,0.000100449,85.424,73.4879,24.1356,68.9431,94.4116,
0.01,0.01,0.4,40,684.845,678.308,879,-1.0793,878,0,0,11,11,10,3,1,0,0,0.00357789,0.985031,2,0.247341,9.55736e-05,85.3923,73.4998,24.1321,68.9294,94.3967,
0.01,0.01,0.4,40,684.845,678.494,880,-0.176756,875,0,0,14,14,10,8,1,0,0,-0.0112593,1.01214,0,0.243905,7.26896e-05,85.3963,73.4899,24.0955,68.9449,94.3986,
0.01,0.01,0.4,40,705.073,681.598,883,-1.23849,879,1,1,11,10,8,1,1,1,0,-0.00704539,1.01144,1,0.256986,0.000445073,85.4003,73.4908,24.1281,68.937,94.3961,
0.01,0.01,0.4,40,705.073,683.046,884,-0.281932,883,1,0,10,9,9,2,2,1,0,0.0245717,0.987306,2,0.252534,0.000404961,85.3891,73.492,24.1162,68.9425,94.4051,
0.01,0.01,0.4,40,705.073,683.444,885,-0.498167,884,3,1,11,8,6,1,4,3,0,-0.00725271,1.00788,1,0.237546,0.000362127,85.3867,73.4907,24.1088,68.9404,94.4242,
0.01,0.01,0.4,40,705.073,683.707,886,-0.841858,885,7,5,10,3,8,3,10,4,0,0.00729513,1.00487,2,0.229426,0.000311904,85.3676,73.4949,24.0971,68.939,94.4533,
0.01,0.01,0.4,40,705.073,683.881,887,-0.615527,884,4,1,11,7,9,4,5,2,0,0.00484153,1.00512,0,0.256725,0.000423232,85.3912,73.489,24.1184,68.9518,94.409,
0.01,0.01,0.4,40,705.073,685.225,888,-0.0906755,886,7,3,9,2,7,0,7,3,0,0.00662651,0.995346,2,0.221254,0.000260596,85.3718,73.5006,24.0812,68.9266,94.4475,
0.01,0.01,0.4,40,705.073,686.612,889,-1.23684,888,9,3,11,2,8,1,4,1,0,-0.0185784,1.02403,0,0.211357,0.000293725,85.3786,73.4915,24.0724,68.9359,94.4541,
0.01,0.01,0.4,40,705.073,686.68,890,-0.117787,886,6,5,10,4,6,2,7,5,0,-0.0111623,0.993002,1,0.222111,0.00033732,85.3851,73.492,24.0943,68.934,94.4583,
0.01,0.01,0.4,40,705.073,687.807,893,-1.10715,890,7,3,9,2,7,0,8,4,0,-0.00829626,1.00525,0,0.217588,0.000321346,85.3815,73.4891,24.0997,68.9286,94.448,
0.01,0.01,0.4,40,705.073,687.48,891,-0.891344,888,6,3,10,4,8,1,5,2,0,0.00286697,1.0069,1,0.208467,0.000274114,85.3787,73.499,24.0728,68.9396,94.4437,
0.01,0.01,0.4,40,705.073,687.545,892,-0.127725,891,7,6,10,3,6,2,7,5,0,0.00908895,1.00064,1,0.209506,0.000239214,85.3654,73.5044,24.0617,68.9316,94.4574,
0.01,0.01,0.4,40,705.073,689.706,894,-0.898963,892,7,3,11,4,7,1,2,2,0,0.00241255,1.00703,1,0.206152,0.000295669,85.3606,73.4933,24.0438,68.9402,94.4706,
0.01,0.01,0.4,40,705.073,690.198,895,-0.152346,894,4,3,9,5,7,2,7,5,0,0.00706094,0.991706,1,0.204804,0.000271214,85.358,73.4964,24.0362,68.9356,94.4564,
0.01,0.01,0.4,40,705.073,690.919,896,-0.480124,895,7,5,9,2,8,0,4,2,0,0.00471149,1.00378,1,0.213148,0.000257542,85.358,73.4955,24.0361,68.9193,94.4623,
0.01,0.01,0.4,40,705.073,691.285,897,-0.911807,896,5,4,10,5,8,1,3,2,0,0.0058218,0.991911,1,0.212277,0.000143286,85.3417,73.5013,24.0451,68.8901,94.4435,
0.01,0.01,0.4,40,705.073,692.193,899,-0.306637,898,3,2,11,8,8,2,4,1,0,-0.00457686,1.00177,0,0.201801,0.000167385,85.3188,73.5276,24.0243,68.8939,94.4139,
0.01,0.01,0.4,40,705.073,692.184,898,-0.13163,897,3,1,9,6,7,3,7,6,0,0.00135403,1.01742,2,0.218826,0.000143917,85.3358,73.5083,24.0238,68.8863,94.4365,
0.01,0.01,0.4,40,705.073,694.733,901,-0.244051,900,3,2,11,8,8,3,2,2,0,0.000640936,1.00528,1,0.234825,0.000126448,85.3255,73.5059,24.0279,68.8733,94.4426,
0.01,0.01,0.4,40,705.073,692.549,900,-0.0413348,898,2,1,11,9,10,5,5,1,0,0.00821467,0.992264,1,0.221346,0.000101699,85.3287,73.5185,24.038,68.8866,94.4376,
0.01,0.01,0.4,40,705.073,695.915,904,-0.304333,902,7,3,10,3,9,3,4,2,0,-0.0139927,0.975786,1,0.243497,9.45291e-05,85.3162,73.5287,24.0273,68.8454,94.4426,
0.01,0.01,0.4,40,705.073,697.382,906,-0.072432,905,1,0,11,10,10,6,2,2,0,-0.00583531,0.992104,0,0.245644,0.000146567,85.3436,73.5068,24.021,68.8388,94.4446,
0.01,0.01,0.4,40,705.073,694.959,902,-1.3083,901,3,2,11,8,8,3,5,3,0,-0.000627718,1.01969,3,0.242323,7.2483e-05,85.3272,73.5236,24.0296,68.8608,94.4389,
0.01,0.01,0.4,40,705.073,696.5,905,-0.268993,904,7,3,10,3,9,2,4,1,0,-0.00599929,1.0098,1,0.24716,0.000109097,85.3237,73.5247,24.0224,68.8382,94.4316,
0.01,0.01,0.4,40,705.073,695.882,903,-0.310317,902,3,2,11,8,8,5,8,4,0,0.0178736,1.0135,1,0.243701,6.54135e-05,85.3396,73.5245,24.0441,68.8604,94.4434,
0.01,0.01,0.4,40,705.073,699.467,908,-0.605725,903,4,1,12,8,8,3,1,1,0,0.00170347,1.00225,0,0.230554,0.000100296,85.3629,73.5133,24.0539,68.8579,94.4455,
0.01,0.01,0.4,40,705.073,698.329,907,-1.00852,902,3,1,12,9,9,4,3,1,0,0.0271988,1.00273,2,0.245151,5.54572e-05,85.3267,73.536,24.0352,68.8621,94.4414,
0.01,0.01,0.4,40,705.073,700.701,910,-0.49469,907,6,5,10,4,7,1,5,3,0,0.00561799,0.986898,0,0.244905,9.6998e-05,85.3354,73.5378,24.031,68.868,94.4191,
0.01,0.01,0.4,40,705.073,699.799,909,-0.852464,907,4,3,10,6,8,3,6,4,0,-0.0195014,0.982074,1,0.24338,5.18651e-05,85.3337,73.54,24.0381,68.8539,94.4313,
0.01,0.01,0.4,40,705.073,701.814,911,-0.0624256,909,6,4,9,3,7,1,4,4,0,0.00755431,1.01088,1,0.253637,3.25292e-05,85.3346,73.5357,24.0481,68.85,94.4351,
0.01,0.01,0.4,40,725.181,703.747,915,-0.878656,912,4,2,10,6,8,2,4,3,0,-0.00777271,1.0071,1,0.255591,0.000267248,85.3279,73.5365,24.0523,68.8442,94.4249,
0.01,0.01,0.4,40,725.181,702.721,912,-0.512517,911,6,4,10,4,7,1,4,3,0,-0.00395595,1.00372,2,0.256289,0.000235188,85.3305,73.5425,24.0496,68.8526,94.4328,
0.01,0.01,0.4,40,725.181,703.465,914,-1.25122,913,5,3,10,5,9,2,8,2,0,0.0209889,0.993062,1,0.277554,0.000147296,85.3378,73.5312,24.0731,68.8737,94.4532,
0.01,0.01,0.4,40,725.181,703.455,913,-1.29152,912,4,2,10,6,9,3,6,3,0,0.0147515,0.977233,1,0.270136,0.000191266,85.3309,73.5468,24.0639,68.8527,94.4442,
0.01,0.01,0.4,40,725.181,704.704,916,-1.06164,915,3,1,11,8,10,6,5,3,0,0.010215,0.99267,0,0.236981,0.000274857,85.3247,73.5194,24.0523,68.8498,94.4344,
0.01,0.01,0.4,40,725.181,706.106,918,-0.322444,917,7,3,11,4,8,1,1,0,0,-0.0210213,0.990101,1,0.279384,5.1804e-05,85.3569,73.5407,24.0851,68.9045,94.4677,
