max_gtime_evolution,dRemovalTime,dReproductionTime,dTickTime,dOutputTime,dFracDeadNest,dFracLastIndRecord,dInitIntercept,dInitSlope,bIsCoevolve,dFracKilled,dMetabolicCost,dMutationStrength,dMutationStrengthCues,dFracIndMutStrength,dMutBias,iNumWorkers,iNumCues,iNumColonies,dInitNestStock,dInitFoodStock,dExpParam,dMeanActionTime,dRatePopStock,dConstantPopStock,dRateNestStock,iModelChoice,iTolChoice,iKillChoice,iRepChoice,iFoodResetChoice,iConstStockChoice,gtime,popstock,popsize,glasttime,popstocklast,popsizelast,bcnest_avg,bcnest_std,bcind_avg,bcind_std,nshan_avg,nshan_std,nsimp_avg,nsimp_std,ishan_avg,ishan_std,isimp_avg,isimp_std,relatedness,neutral_avg,neutral_std,int_avg,int_std,slope_avg,slope_std,cueabun_avg,cueabun_std,steal,sucsteal,leave,sucfor,rentry,sucrentr,sucfood,offprings_avg,offspring_std,offsimp,offshan,timealive_avg,timealive_std,maxtime_alive,mintime_alive,simulation_folder,rep_num
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,0,0,1,2,200000,121,43,199959,56,43,0.628054,0.161156,0.601892,0.173187,1.55263,0.268706,0.739777,0.0916267,1.61618,0.253896,0.748405,0.0875857,0.999083,-47.0047,15.2355,-0.514411,0.714562,1.20416,1.05556,41.866,11.6631,13491500,9227080,42231400,28740000,42129000,25615300,28671800,1.55814,2.50861,0.916462,2.7314,598.013,627.379,3356.18,156.148,104,2
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,10,0.1,0,10,10,50,25,300,0.1,1,0,50,0,0,0,1,0,1,2,200000,239,34,199961,176,34,0.804819,0.162297,0.719706,0.169816,1.04331,0.37605,0.570292,0.176222,1.35523,0.326456,0.654291,0.137406,0.998784,2.92062,20.2661,-0.389815,0.304972,2.36644,0.644011,23.8141,15.7098,20391700,1276030,35542500,15150900,35440400,13916100,15117900,229.941,207.938,0.946536,3.09508,65817.3,55885.5,187360,157.503,1040,18
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,0.1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,1,0,0,0,1,2,200000,51,43,199958,68,43,0.0398517,0.0159339,0.0390672,0.0167086,1.87964,0.0355936,0.812447,0.0061792,1.87979,0.0355358,0.812467,0.00618435,0.999098,0.356636,0.35709,-0.575681,0.698893,1.26926,1.08308,45.8068,1.02674,14488400,13318400,43405500,28917000,43303700,26928200,28850100,1.95349,2.64094,0.93424,2.96651,699.848,668.675,2755.68,155.655,1041,18
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,0.5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,1,0,0,0,1,2,200000,103,44,199958,116,45,0.299685,0.154786,0.293606,0.158571,2.00251,0.139779,0.83158,0.0393422,2.00368,0.139032,0.831672,0.0392919,0.999893,-0.400475,5.04643,-0.328476,0.67027,0.926981,0.897333,37.5843,4.3666,16653200,12993600,45869200,29216000,45768600,25114600,29151600,1.64444,2.40514,0.930241,2.89036,617.643,549.466,2155.44,155.415,1042,18
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,1,0,0,0,1,2,200000,45,46,199958,55,46,0.390238,0.164337,0.381546,0.169787,1.84174,0.176382,0.805882,0.0524887,1.84979,0.170654,0.806648,0.0514791,0.998846,0.726921,2.17555,-0.421399,0.703477,0.960046,0.903654,35.6819,5.71752,16452500,12368000,45645800,29193300,45545000,25265200,29128500,1.21739,1.84052,0.928571,2.84349,573.081,535.406,2555.71,155.685,1043,18
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,1,0,0,0,1,2,200000,281,42,199959,144,42,0.524356,0.132928,0.505405,0.145786,1.75752,0.189388,0.799498,0.0415168,1.79344,0.17325,0.803389,0.0395024,0.99911,-15.8815,15.2831,-0.324918,0.601749,1.45409,0.736959,60.4121,16.4003,13333200,8863150,42039800,28706600,41937200,25494700,28638400,1.5,2.30166,0.920131,2.73477,570.518,408.002,1556.24,156.228,1044,18
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,10,0.1,0,10,10,50,25,300,0.1,1,0,50,0,1,0,0,0,1,2,200000,188,39,199959,249,39,0.600745,0.149239,0.572593,0.160926,1.58023,0.284716,0.750688,0.0818898,1.65474,0.248818,0.761215,0.0730688,0.998521,-102.231,22.1551,-0.449681,0.71209,1.18788,0.912366,72.3619,20.2547,10970100,6817320,39068900,28098800,38964800,25607600,28028000,2.61538,3.46865,0.929258,2.83263,787.666,763.992,3556.94,156.89,1045,18
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,0.1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,1,0,0,0,1,2,200000,0,26,199963,11,27,0.458167,0.251495,0.442888,0.260493,1.91581,0.0619334,0.822026,0.0133685,1.91583,0.0620001,0.822033,0.0133688,0.999727,0.0750622,0.491213,0.185179,0.2196,2.84601,0.719821,56.2347,20.9467,14495300,3386380,29631700,15136500,29514700,12572400,15099700,102.852,160.124,0.873194,2.41922,21655.9,30889.5,117161,159.156,1046,18
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,0.5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,1,0,0,0,1,2,200000,0,27,199963,13,27,0.518886,0.268567,0.501334,0.279564,1.72675,0.16807,0.76876,0.055905,1.72831,0.167729,0.768885,0.0559293,0.999706,2.54907,2.85023,0.0349871,0.182364,2.63458,0.621849,56.2875,6.10404,14599500,3864560,29726300,15126800,29609700,13169500,15090300,42,59.5427,0.888525,2.59748,10425.9,12300.1,58960,159.027,1047,18
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,1,0,0,0,1,2,200000,0,30,199963,1,30,0.493642,0.21462,0.478189,0.226621,1.75176,0.214332,0.778018,0.0681893,1.75665,0.210583,0.778541,0.0676612,0.999541,-0.195042,4.25085,0.0354151,0.161882,3.0031,0.674727,61.5598,11.5649,14252300,3038810,29376600,15124300,29260100,13243100,15088000,78.3,137.761,0.863483,2.35927,17846.2,26762.7,108561,159.212,1048,18
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,1,0,0,0,1,2,200000,0,30,199961,141,30,0.634276,0.183782,0.606759,0.20356,1.50305,0.232326,0.718723,0.0758355,1.54888,0.224853,0.725075,0.0730436,0.998995,-0.160323,16.0806,0.0778878,0.27067600000000003,2.36409,0.59578,55.8882,10.9614,17517100,2623140,32660000,15143000,32555800,12373300,15110600,23.0333,31.217,0.905439,2.68482,6231.72,7644.82,32758.8,158.286,1049,18
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,10,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,0,0,1,2,200000,77,40,199960,98,40,0.648005,0.151925,0.613983,0.164971,1.52057,0.235525,0.744907,0.0626857,1.60986,0.202359,0.757621,0.0552304,0.99942,-129.715,37.4194,-0.529339,0.744499,0.902895,0.869534,66.8051,16.9773,11062800,7106750,39186400,28123600,39082100,25490600,28052900,2.225,3.58111,0.910239,2.66805,777.032,686.736,2357.04,157.027,105,2
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,0.1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,1,0,1,0,1,2,200000,23,41,199958,248,41,0.373977,0.188805,0.365775,0.194573,1.91238,0.155132,0.812855,0.0365318,1.91239,0.155047,0.812851,0.0365274,0.999228,-0.0670768,0.338873,-0.157817,0.325763,2.77885,1.1995,61.0829,15.0659,14238000,6878680,43126900,28888800,43024500,27209700,28821100,149.659,204.049,0.93027,2.85055,43073.6,56493,191958,155.999,1051,18
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,0.5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,1,0,1,0,1,2,200000,51,44,199958,32,45,0.469442,0.282907,0.45979,0.287201,1.6973,0.313863,0.746531,0.101706,1.69944,0.312159,0.746781,0.101411,0.998306,1.38093,1.14936,-0.0988934,0.355616,2.24003,0.973005,52.7672,4.51047,14924300,6623640,43924600,29000200,43822900,27543300,28933700,84.8222,159.567,0.899136,2.59823,23662.7,42843.9,192358,155.78,1052,18
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,1,0,1,0,1,2,200000,30,45,199958,27,45,0.558997,0.235481,0.546059,0.244057,1.63867,0.271332,0.742747,0.0866098,1.64799,0.266462,0.743827,0.0858473,0.999582,6.7952,4.34233,-0.272318,0.708998,2.44732,1.23281,42.0397,6.46403,15887600,6160730,45025000,29137400,44923500,27500400,29071900,81.8,137.14,0.915317,2.70999,23951.4,38977.2,157357,155.553,1053,18
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,1,0,1,0,1,2,200000,13,44,199958,285,44,0.716731,0.175409,0.677888,0.186793,1.28831,0.421126,0.635492,0.184515,1.40259,0.37738,0.65959,0.165968,0.999266,-9.91939,22.2223,-0.247236,0.469859,2.24739,1.00296,32.7711,10.4299,15858600,4740830,44991000,29132300,44890200,27365900,29067300,147.977,207.226,0.932703,2.87827,44038.1,61083.4,196358,155.809,1054,18
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,0.1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,1,0,1,0,1,2,200000,60,25,199965,22,25,0.366496,0.192442,0.353273,0.200862,1.89879,0.0712001,0.811952,0.0275516,1.89893,0.0713003,0.811958,0.0275626,0.99833,-0.0514012,0.274689,0.16322,0.111946,3.10978,0.557658,66.6486,7.33122,11208900,2901420,26314500,15105600,26181900,12400700,15062900,129.08,164.372,0.895137,2.49983,23017,27371.4,105763,160.505,1056,18
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,0.5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,1,0,1,0,1,2,200000,254,28,199965,179,28,0.451678,0.235056,0.437113,0.244282,1.82712,0.0809323,0.806324,0.0221974,1.82827,0.0801622,0.806388,0.0221472,0.999742,0.766304,3.24325,0.0328912,0.082409,3.11999,0.559021,74.1086,4.24287,11315000,2794410,26421100,15106100,26289400,13242600,15062800,119.25,153.949,0.904764,2.64777,21132.3,24181.3,91362.3,160.474,1057,18
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,1,0,1,0,1,2,200000,230,30,199963,0,30,0.500192,0.206511,0.48455,0.219449,1.76333,0.177916,0.789263,0.047646,1.76719,0.176552,0.789636,0.0473949,0.999674,-0.952781,5.35908,0.0141952,0.137717,3.22481,0.69237,62.6737,10.9951,14413700,3007350,29540700,15127000,29424600,13185100,15090500,179.367,218.657,0.91713,2.76199,42253.5,45288.8,178363,159.42,1058,18
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,1,0,1,0,1,2,200000,117,34,199961,3,35,0.692642,0.164249,0.657947,0.184456,1.38416,0.34467,0.684426,0.136766,1.46682,0.319422,0.697733,0.127212,0.997096,-23.6137,9.78742,-0.0599834,0.123281,2.86696,0.881739,40.6462,7.56817,19288900,1953760,34439100,15150300,34336400,14025600,15117900,175.314,207.712,0.931322,2.88512,50553.3,59715,192961,158.236,1059,18
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,0.1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,0,0,1,2,200000,261,28,199962,10,28,0.445978,0.356584,0.431545,0.359398,1.47857,0.248009,0.679633,0.0870443,1.47977,0.247172,0.679779,0.0869411,0.999764,0.325289,0.617376,0.183674,0.22678,2.36678,0.970573,35.5456,20.2299,15206900,4921340,30342300,15135400,30226400,12488800,15099700,38.7143,89.0148,0.775476,1.96893,8537.58,19032.2,98760.6,158.848,106,2
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,0.1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,0,0,1,2,200000,197,45,199958,183,46,0.0517531,0.0204374,0.0507488,0.0213583,1.5996,0.0517497,0.726258,0.0137866,1.59979,0.0517088,0.726256,0.0137974,0.999627,-1.21974,0.393723,-0.448588,0.704027,1.12353,1.34678,34.0417,0.710681,15567400,13990500,44645100,29077800,44544000,26489800,29011900,0.869565,1.5267,0.91125,2.56894,460.098,365.325,1755.76,155.747,1061,18
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,0.5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,0,0,1,2,200000,77,45,199958,112,45,0.380745,0.139786,0.371671,0.146804,1.85387,0.127963,0.822145,0.0226062,1.86328,0.123475,0.822923,0.0222398,0.999486,-3.35378,1.88485,-0.644498,1.01246,1.11671,0.953979,19.7172,5.99076,17940400,12826600,47283600,29343100,47182900,24162000,29279300,1.66667,2.43128,0.930489,2.8566,617.648,580.917,2355.43,155.423,1062,18
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,0,0,1,2,200000,14,48,199958,27,48,0.435428,0.146794,0.425212,0.155116,1.86136,0.108828,0.81785,0.022366,1.87103,0.105525,0.81867,0.0223068,0.998952,-9.40941,3.06733,-0.274222,0.729535,1.05395,0.976995,25.4551,3.60113,16982100,12364000,46232400,29250200,46131700,24874400,29186300,0.875,1.49478,0.918367,2.76199,484.734,421.29,2155.58,155.565,1063,18
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,0,0,1,2,200000,22,37,199959,198,37,0.591884,0.161019,0.567835,0.175474,1.61984,0.318792,0.747933,0.117585,1.66703,0.29469,0.754773,0.111497,0.994558,-121.848,7.34656,-0.53406,0.710218,1.11209,1.09129,56.1537,13.7187,13396500,9161530,42113400,28717000,42010800,25558300,28648600,1.83784,2.29587,0.930796,2.85889,658.948,545.497,2356.26,156.238,1064,18
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,10,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,0,0,1,2,200000,143,35,199959,194,36,0.584554,0.162072,0.556772,0.172014,1.52847,0.300127,0.7329,0.0991522,1.603,0.257409,0.745462,0.0867429,0.998333,-227.481,22.4186,-0.512621,0.684797,1.30157,0.798204,77.4244,18.3401,11112800,7243240,39251500,28138700,39147700,25438600,28068700,2.80556,4.20859,0.909715,2.68387,978.973,1006.41,4156.78,156.738,1065,18
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,0.1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,0,0,1,2,200000,292,25,199967,11,25,0.342604,0.314185,0.330186,0.314911,1.49239,0.159454,0.716873,0.0388396,1.49375,0.158923,0.716996,0.0387966,0.996321,-0.802749,0.133287,0.466655,0.250663,2.6012,0.881873,31.8172,22.8469,8710570,3310180,23682600,14972000,23530200,9740810,14919900,43.84,80.2534,0.825956,2.19036,6962.2,9248.75,38162.9,162.068,1066,18
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,0.5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,0,0,1,2,200000,0,36,199961,245,37,0.566128,0.148641,0.544317,0.163728,1.69241,0.239741,0.773612,0.0768286,1.73105,0.221839,0.778497,0.0725865,0.996596,0.0370524,0.886521,0.684975,0.613101,1.60193,0.776732,5.61387,1.39957,20050900,3058480,35121300,15070400,35007500,6850770,15034700,3.32432,5.66666,0.894441,2.58886,1163.43,1161.09,5358.08,158.001,1067,18
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,0,0,1,2,200000,0,34,199960,0,34,0.501665,0.152293,0.483783,0.165436,1.77041,0.1546,0.797661,0.0355423,1.79592,0.147596,0.800016,0.0348448,0.999313,-24.7555,4.35151,0.445013,0.29689,1.65915,0.564394,13.9162,2.63212,21311500,3618400,36456300,15144800,36351900,8825540,15112300,4.08824,6.47787,0.896744,2.65679,1292.43,1083.28,3957.17,157.123,1068,18
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,0,0,1,2,200000,0,33,199961,175,33,0.664721,0.170222,0.627899,0.184708,1.47414,0.316246,0.724994,0.129299,1.56533,0.273524,0.740403,0.109646,0.999459,23.319,19.5272,0.0764849,0.319829,2.03275,0.674261,31.9021,8.08974,19135700,3066820,34285400,15149600,34182700,11029000,15117700,8.93939,10.2246,0.930055,2.97724,2618.41,2208.28,10557.9,157.758,1069,18
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,0.5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,0,0,1,2,200000,83,34,199961,1,37,0.592273,0.181043,0.565905,0.189895,1.56051,0.271575,0.749211,0.0777602,1.62426,0.232639,0.758496,0.0692793,0.999405,-3.27072,2.36155,0.688698,0.725128,1.52907,0.687206,5.48347,1.8695,18529900,3597220,33670500,15140600,33562000,9356860,15107400,2.40541,3.70142,0.908976,2.63312,947.085,987.45,4757.97,157.881,107,2
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,10,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,0,0,1,2,200000,72,32,199961,0,32,0.714893,0.168938,0.664444,0.183053,1.2822,0.297452,0.660664,0.120954,1.4332,0.285496,0.689445,0.111428,0.998916,-98.2699,33.9475,0.112331,0.340231,1.9501,0.644165,42.7018,12.1382,17934200,2738810,33075200,15141000,32972000,11293600,15108900,15.875,21.6069,0.910859,2.81841,4570.63,5754.85,33358.5,158.056,1070,18
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,0.1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,1,0,1,2,200000,131,44,199958,143,44,0.338648,0.276178,0.331714,0.277431,1.9466,0.213637,0.828977,0.0427287,1.94674,0.21345,0.828982,0.0427146,0.997034,-0.170131,0.170314,-0.143178,0.31784,2.58584,1.27275,48.417,4.06398,15680300,8547510,44791900,29111500,44690500,27564600,29045900,65.4318,123.219,0.896675,2.66358,18928.5,33890.4,172158,155.605,1071,18
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,0.5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,1,0,1,2,200000,2,46,199958,39,46,0.53721,0.210143,0.523746,0.218295,1.5206,0.373777,0.691117,0.149676,1.53777,0.362891,0.693955,0.146628,0.999379,-1.82569,2.11814,-0.144635,0.463964,2.15125,1.12936,13.2513,4.57475,17416400,8296010,46718100,29301700,46617500,26785300,29238000,39.7391,72.8934,0.905116,2.76552,11677.1,21112.5,123357,155.243,1072,18
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,1,0,1,2,200000,60,47,199958,109,48,0.779114,0.167473,0.720486,0.171332,1.1405,0.394073,0.600262,0.176589,1.36527,0.307072,0.660383,0.127656,0.999416,6.73162,3.99454,-0.301293,0.551634,2.05083,1.24136,3.53096,1.71709,19220600,5970040,48682800,29462200,48582500,25868600,29400300,139,164.419,0.950017,3.11763,40839.1,47185.8,142557,155.34,1073,18
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,1,0,1,2,200000,23,47,199958,44,47,0.810085,0.177151,0.736923,0.17194,1.02007,0.468823,0.544884,0.204872,1.34456,0.341478,0.644592,0.140029,0.999052,11.554,15.1159,-0.494594,0.560634,1.94341,0.97861,14.9896,10.6118,16817700,4918890,46056900,29239200,45956200,26897100,29175100,138.149,151.548,0.953119,3.1515,41113.4,44644.8,135157,155.526,1074,18
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,10,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,1,0,1,2,200000,34,43,199958,291,43,0.843978,0.16938,0.763478,0.168336,0.873621,0.492364,0.474424,0.242921,1.25815,0.340579,0.612019,0.151652,0.99533,-3.44204,14.7275,-0.559181,0.437229,1.87131,0.963523,24.7205,17.9961,14696800,4350570,43651400,28954600,43549700,27082700,28887900,170.395,188.894,0.948165,3.0952,50072.9,53985.4,190958,156.002,1075,18
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,0.1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,1,0,1,2,200000,216,28,199966,16,28,0.395896,0.363974,0.383133,0.364719,1.79903,0.0365472,0.811201,0.00457571,1.79954,0.0365445,0.811218,0.00455997,0.999781,-0.638082,0.49913,0.180746,0.458845,1.93542,0.667946,34.4621,9.39552,10046500,3865240,25094200,15047700,24950300,10794200,14999600,12.9286,27.6275,0.801197,2.06923,2175.38,3745.9,19361.4,161.052,1076,18
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,0.5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,1,0,1,2,200000,11,41,199961,0,42,0.731042,0.159945,0.689512,0.173548,1.34311,0.303158,0.681532,0.100135,1.47507,0.258914,0.70758,0.0876396,0.998521,-1.02048,1.38638,0.0407746,0.472657,2.51908,0.928861,3.04637,1.50398,20101200,4315230,35246200,15145000,35140600,12001600,15112500,44.9286,46.4011,0.950795,3.16228,12853,12779.7,51358.3,157.605,1077,18
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,1,0,1,2,200000,0,37,199960,0,37,0.771229,0.167941,0.710745,0.177462,1.15068,0.282044,0.620906,0.112064,1.36653,0.229034,0.671018,0.0876957,0.997232,-0.464636,1.58508,-0.0927654,0.310738,2.50113,0.802642,3.66983,1.7107,22659100,2904620,37794000,15134900,37689200,12251600,15102500,106.919,105.916,0.946451,3.10611,30779.2,29372,114159,157.23,1078,18
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,1,0,1,2,200000,1,35,199961,0,35,0.835113,0.175744,0.750113,0.179036,0.887932,0.383777,0.503307,0.20563,1.23808,0.326377,0.61046,0.151224,0.998177,6.4255,9.82084,-0.246785,0.284252,2.41564,0.776236,10.1805,4.55403,20940200,2348000,36090800,15150600,35988300,13352400,15118600,228.2,194.621,0.950647,3.1164,66472.8,55291.2,175960,157.544,1079,18
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,0,0,1,2,200000,20,32,199960,0,32,0.599528,0.16733,0.576029,0.185788,1.64847,0.223581,0.772227,0.0487693,1.68168,0.209729,0.775959,0.0468973,0.998652,0.185804,2.74355,0.305303,0.352955,1.7672,0.682243,13.6599,3.32226,21785000,3598290,36936200,15151100,36832600,8401210,15119000,5.5,5.94243,0.93227,2.96301,1844.69,1513.25,4957.24,157.151,108,2
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,0.1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,0,0,0,0,1,2,200000,255,43,199958,242,43,0.0643653,0.0312488,0.0630793,0.0321917,1.75066,0.0502037,0.776691,0.00727672,1.75105,0.0501898,0.776722,0.00729654,0.998831,-0.122768,0.222286,-0.311864,0.721362,1.06602,0.905101,32.1097,0.895347,15894000,13914000,45021400,29127400,44920300,26231500,29061800,1.09302,1.34361,0.941603,3.01499,495.201,335.597,1555.68,155.663,1081,19
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,0.5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,0,0,0,0,1,2,200000,260,45,199957,24,45,0.350278,0.158019,0.342197,0.162638,1.81566,0.151725,0.806651,0.0399268,1.82498,0.146455,0.807532,0.0390817,0.997355,-12.9168,0.964205,-0.551773,0.707186,0.957299,1.00341,18.0068,3.78355,17351200,12071300,46646000,29294800,46545300,24634100,29230700,1.33333,2.18072,0.918333,2.6801,581.985,568.199,2955.34,155.315,1082,19
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,0,0,0,0,1,2,200000,160,47,199958,147,47,0.309147,0.10015,0.302805,0.106799,1.87,0.140635,0.818595,0.0300322,1.87835,0.137543,0.819296,0.0297558,0.999112,6.74105,3.08011,-0.428773,0.680834,0.960393,1.06828,31.9505,8.07929,16925400,11165000,46178400,29253000,46077700,24907300,29189000,1.31915,1.72721,0.942248,3.01197,530.122,413.843,1755.67,155.651,1083,19
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,0,0,0,0,1,2,200000,274,39,199959,122,40,0.504488,0.13125,0.48733,0.144837,1.74127,0.199498,0.789209,0.0526419,1.77073,0.188286,0.792478,0.0508379,0.997349,-2.51996,8.465,-0.375987,0.605527,1.39895,1.10019,71.6244,15.7195,13409500,7811330,42139400,28729800,42036600,25576300,28661400,2.075,3.18895,0.915953,2.70363,666.232,598.252,3156.26,156.229,1084,19
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,10,0.1,0,10,10,50,25,300,0.1,1,0,50,0,0,0,0,0,1,2,200000,293,37,199959,95,37,0.63067,0.152884,0.600028,0.168411,1.57853,0.246192,0.755417,0.0717309,1.64887,0.214344,0.765703,0.0629263,0.996575,-12.1965,14.8,-0.379758,0.629392,1.41389,0.891991,85.6094,25.4011,11112600,5913310,39263800,28151200,39159300,25529200,28079900,2.27027,2.86308,0.929989,2.86815,859.323,684.385,2956.64,156.612,1085,19
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,0.1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,0,0,0,0,1,2,200000,13,29,199963,92,29,0.443651,0.273742,0.42986,0.280177,1.76203,0.174292,0.765994,0.0583283,1.76213,0.174235,0.766008,0.0583264,0.999553,0.467426,0.383911,-0.104299,0.196212,2.59809,0.500425,64.2559,6.7759,15205700,4035640,30341000,15135300,30228800,14111300,15100100,37.5862,94.2493,0.748696,2.14133,9193.82,22694,126161,359.175,1086,19
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,0.5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,0,0,0,0,1,2,200000,0,36,199961,230,36,0.44671,0.199327,0.434157,0.20703,1.83191,0.238486,0.803519,0.0542541,1.84071,0.229661,0.80438,0.0533095,0.998923,-5.15926,1.32405,0.206214,0.38549,1.90073,0.658194,19.386,3.40277,20115800,3888240,35269600,15153800,35166900,11389200,15121700,4.75,6.69318,0.917068,2.80868,1518.92,1407.79,6157.87,157.79,1087,19
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,0,0,0,0,1,2,200000,0,36,199960,0,36,0.451316,0.132184,0.436344,0.14356,1.77756,0.242832,0.793398,0.0575609,1.79795,0.22774,0.795659,0.055703,0.996093,0.999894,1.54108,0.347914,0.260303,1.52079,0.535555,18.1075,4.12058,21646600,3134860,36800800,15154200,36699000,10078900,15122600,3.47222,6.08955,0.886784,2.65205,1273.95,1272.26,5357.33,157.271,1088,19
